PBR.A,PUT,2011-03-07,35.95,0.79,2011-03-18,33.95,0.76,2011,1,0.76,,35.0,2011-03-19,0.55,0.7,9,135.00,1,135.00,,
PBR.A,PUT,2011-04-05,35.81,0.66,2011-04-15,33.86,0.98,2011,1,0.98,,35.0,2011-04-16,0.4,0.0,12,-480.00,0,,-480.00,
PBR.A,PUT,2011-04-05,35.81,0.66,2011-04-14,33.17,1.50,2011,1,1.50,,35.0,2011-04-16,0.4,1.15,12,900.00,1,900.00,,
CBOE,CALL,2010-10-11,21.06,0.74,2010-11-19,25.02,2.18,2010,1,2.18,,20.0,2010-11-20,1.8,4.6,2,560.00,1,560.00,,
CBOE,CALL,2010-11-30,23.79,0.73,2010-12-08,24.23,-0.20,2010,0,,-0.20,24.0,2010-12-18,0.6,0.5,8,-80.00,0,,-80.00,
CBOE,PUT,2010-12-08,24.23,0.67,2010-12-17,22.11,1.07,2010,1,1.07,,24.0,2010-12-18,0.5,1.8,10,1300.00,1,1300.00,,
CBOE,CALL,2010-12-20,22.2,0.74,2011-01-11,23.98,0.70,2010,1,0.70,,23.0,2011-01-22,0.5,1.05,10,550.00,1,550.00,,
CBOE,PUT,2011-01-11,23.98,0.61,2011-01-21,23.2,0.14,2011,1,0.14,,24.0,2011-01-22,0.6,0.7,4,40.00,1,40.00,,
CBOE,PUT,2011-01-11,23.98,0.61,2011-02-01,22.95,0.35,2011,1,0.35,,22.0,2011-02-19,0.45,0.2,5,-125.00,0,,-125.00,
CBOE,CALL,2011-02-07,24.3,0.49,2011-03-15,27.56,2.83,2011,1,2.83,,24.0,2011-03-19,1.0,3.4,5,1200.00,1,1200.00,,
CBOE,CALL,2011-03-22,28.76,0.95,2011-04-15,27.17,-1.00,2011,0,,-1.00,31.0,2011-04-16,0.3,0.0,16,-480.00,0,,-480.00,
CBOE,PUT,2011-04-01,27.51,0.73,2011-05-06,26.33,0.31,2011,1,0.31,,27.0,2011-05-21,1.1,1.0,4,-40.00,0,,-40.00,
CBOE,PUT,2011-05-11,27.03,0.57,2011-06-09,24.47,1.77,2011,1,1.77,,28.0,2011-06-18,1.9,3.4,2,300.00,1,300.00,,
CBOE,CALL,2011-06-20,23.77,0.73,2011-07-08,24.66,0.11,2011,1,0.11,,23.0,2011-07-16,1.35,1.6,3,75.00,1,75.00,,
CBOE,CALL,2011-07-19,23.04,0.61,2011-07-27,23.21,-0.36,2011,0,,-0.36,23.0,2011-08-20,0.85,0.8,5,-25.00,0,,-25.00,
