CSOD,PUT,2014-01-27,54.47,1.81,2014-03-21,54.28,-0.45,2014,0,,-0.45,50.0,2014-03-22,1.9,0.0,2,-380.00,0,,-380.00,
CSOD,PUT,2014-03-21,54.28,2.07,2014-04-17,39.31,3.12,2014,1,3.12,,50.0,2014-04-19,0.9,9.7,5,4400.00,1,4400.00,,
CSOD,CALL,2014-05-02,39.44,2.76,2014-06-20,45.32,0.56,2014,1,0.56,,50.0,2014-06-21,0.45,0.0,11,-495.00,0,,-495.00,
CSOD,PUT,2014-07-14,40.75,1.63,2014-07-18,39.09,0.01,2014,1,0.01,,40.0,2014-07-19,0.75,0.45,6,-180.00,0,,-180.00,
CSOD,CALL,2014-07-22,40.6,1.54,2014-08-15,38.21,-1.00,2014,0,,-1.00,45.0,2014-08-16,1.05,0.0,4,-420.00,0,,-420.00,
CSOD,CALL,2014-07-22,40.6,1.54,2014-07-31,41.84,-0.10,2014,0,,-0.10,45.0,2014-08-16,1.05,1.05,4,0.00,0,,0.00,
CSOD,PUT,2014-08-19,38.22,1.77,2014-08-29,37.45,-0.28,2014,0,,-0.28,35.0,2014-09-20,0.8,0.65,6,-90.00,0,,-90.00,
CSOD,CALL,2014-09-02,37.98,1.50,2014-09-15,40.21,0.24,2014,1,0.24,,40.0,2014-09-20,0.95,0.9,5,-25.00,0,,-25.00,
CSOD,PUT,2014-09-15,40.21,1.59,2014-09-19,37.39,0.39,2014,1,0.39,,40.0,2014-09-20,0.8,2.25,6,870.00,1,870.00,,
CSOD,PUT,2014-09-15,40.21,1.59,2014-10-14,31.32,2.29,2014,1,2.29,,35.0,2014-10-18,0.7,3.0,7,1610.00,1,1610.00,,
CSOD,PUT,2014-11-03,34.01,1.89,2014-11-07,28.02,1.08,2014,1,1.08,,30.0,2014-11-22,0.95,2.25,5,650.00,1,650.00,,
CSOD,CALL,2014-11-14,29.9,1.77,2014-12-19,36.82,1.45,2014,1,1.45,,35.0,2014-12-20,0.4,1.7,12,1560.00,1,1560.00,,
CSOD,PUT,2014-12-26,36.6,1.18,2015-01-07,35.48,-0.02,2014,0,,-0.02,35.0,2015-01-17,1.05,0.8,4,-100.00,0,,-100.00,
CSOD,CALL,2015-02-12,33.01,1.64,2015-02-18,35.71,0.32,2015,1,0.32,,35.0,2015-02-20,0.2,0.8,24,1440.00,1,1440.00,,
CSOD,PUT,2015-02-18,35.71,1.58,2015-03-12,29.6,1.44,2015,1,1.44,,35.0,2015-03-20,1.6,5.2,3,1080.00,1,1080.00,,
CSOD,CALL,2015-03-23,29.24,0.90,2015-03-31,28.89,-0.69,2015,0,,-0.69,30.0,2015-04-17,1.05,0.5,4,-220.00,0,,-220.00,
CSOD,CALL,2015-04-02,28.16,0.83,2015-04-17,29.57,0.35,2015,1,0.35,,30.0,2015-04-17,0.35,0.0,3,-105.00,0,,-105.00,
CSOD,CALL,2015-05-05,28.52,0.92,2015-06-19,34.91,2.98,2015,1,2.98,,30.0,2015-06-19,1.4,4.8,3,1020.00,1,1020.00,,
CSOD,PUT,2015-06-25,35.91,0.92,2015-07-09,35.36,-0.20,2015,0,,-0.20,35.0,2015-07-17,0.8,0.5,6,-180.00,0,,-180.00,
CSOD,CALL,2015-07-07,35.02,0.87,2015-07-17,36.23,0.19,2015,1,0.19,,35.0,2015-07-17,0.9,1.15,5,125.00,1,125.00,,
CSOD,PUT,2015-07-23,36.22,0.81,2015-08-06,35.74,-0.20,2015,0,,-0.20,30.0,2015-08-21,0.25,0.25,5,0.00,0,,0.00,
CSOD,PUT,2015-08-21,36.95,1.46,2015-08-26,35.67,-0.06,2015,0,,-0.06,35.0,2015-09-18,0.9,1.25,5,175.00,1,175.00,,
CSOD,PUT,2015-08-21,36.95,1.46,2015-09-18,37.57,-0.71,2015,0,,-0.71,30.0,2015-09-18,0.25,0.0,5,-125.00,0,,-125.00,
CSOD,PUT,2015-09-18,37.57,1.20,2015-09-30,33.0,1.40,2015,1,1.40,,35.0,2015-10-16,0.75,2.25,6,900.00,1,900.00,,
CSOD,CALL,2015-09-30,33.0,1.11,2015-10-13,36.19,0.94,2015,1,0.94,,35.0,2015-10-16,0.6,1.25,8,520.00,1,520.00,,
CSOD,PUT,2015-10-16,36.48,1.25,2015-10-30,31.5,1.48,2015,1,1.48,,30.0,2015-11-20,0.4,0.95,12,660.00,1,660.00,,
CSOD,CALL,2015-10-30,31.5,1.34,2015-11-06,35.46,0.97,2015,1,0.97,,35.0,2015-11-20,0.6,1.25,8,520.00,1,520.00,,
CSOD,PUT,2015-11-06,35.46,1.47,2015-11-20,34.85,-0.29,2015,0,,-0.29,35.0,2015-11-20,1.0,0.0,5,-500.00,0,,-500.00,
CSOD,PUT,2015-11-20,34.85,1.27,2015-11-24,34.32,-0.29,2015,0,,-0.29,35.0,2015-12-18,1.6,1.6,3,0.00,0,,0.00,
CSOD,CALL,2015-11-24,34.32,1.29,2015-12-02,36.34,0.28,2015,1,0.28,,35.0,2015-12-18,1.1,1.9,4,320.00,1,320.00,,
CSOD,PUT,2015-12-02,36.34,1.25,2015-12-16,35.25,-0.07,2015,0,,-0.07,35.0,2015-12-18,0.7,0.3,7,-280.00,0,,-280.00,
CSOD,CALL,2016-01-04,34.15,0.96,2016-01-15,31.2,-1.00,2016,0,,-1.00,35.0,2016-01-15,0.7,0.0,3,-210.00,0,,-210.00,
CSOD,CALL,2016-01-20,31.24,1.43,2016-01-25,31.64,-0.36,2016,0,,-0.36,35.0,2016-02-19,0.8,0.65,3,-45.00,0,,-45.00,
CSOD,PUT,2016-01-25,31.64,1.55,2016-02-19,26.2,1.25,2016,1,1.25,,30.0,2016-02-19,1.45,3.5,3,615.00,1,615.00,,
CSOD,CALL,2016-02-10,24.38,2.08,2016-02-29,28.8,0.56,2016,1,0.56,,25.0,2016-03-18,2.5,3.9,2,280.00,1,280.00,,
CSOD,CALL,2016-03-01,29.4,1.85,2016-03-18,33.05,0.49,2016,1,0.49,,30.0,2016-03-18,1.0,2.9,5,950.00,1,950.00,,
CSOD,CALL,2016-03-16,31.88,1.28,2016-04-07,33.24,0.03,2016,1,0.03,,35.0,2016-04-15,0.45,0.1,11,-385.00,0,,-385.00,
CSOD,PUT,2016-04-11,33.0,1.20,2016-04-15,33.38,-0.66,2016,0,,-0.66,35.0,2016-04-15,2.25,0.5,1,-175.00,0,,-175.00,
CSOD,CALL,2016-05-06,35.16,1.02,2016-05-20,37.11,0.45,2016,1,0.45,,35.0,2016-05-20,1.15,1.9,2,150.00,1,150.00,,
CSOD,CALL,2016-05-20,37.11,1.14,2016-06-17,41.72,1.53,2016,1,1.53,,40.0,2016-06-17,0.55,1.5,4,380.00,1,380.00,,
CSOD,PUT,2016-06-24,39.82,1.25,2016-06-28,36.49,0.83,2016,1,0.83,,40.0,2016-07-15,1.65,3.2,3,465.00,1,465.00,,
CSOD,CALL,2016-06-29,37.62,1.38,2016-07-12,40.62,0.59,2016,1,0.59,,40.0,2016-07-15,0.6,0.9,4,120.00,1,120.00,,
CSOD,CALL,2016-06-17,41.72,1.13,2016-07-15,43.15,0.13,2016,1,0.13,,45.0,2016-07-15,0.65,0.0,3,-195.00,0,,-195.00,
CSOD,CALL,2016-09-12,45.38,1.09,2016-09-29,46.35,-0.06,2016,0,,-0.06,50.0,2016-10-21,0.95,0.4,5,-275.00,0,,-275.00,
CSOD,PUT,2016-10-07,43.6,1.11,2016-10-17,40.19,1.04,2016,1,1.04,,40.0,2016-10-21,0.5,0.65,5,75.00,1,75.00,,
CSOD,CALL,2016-10-17,40.19,1.10,2016-10-21,41.81,0.24,2016,1,0.24,,40.0,2016-10-21,0.95,1.1,2,30.00,1,30.00,,
CSOD,CALL,2016-11-04,31.55,1.64,2016-11-18,37.85,1.42,2016,1,1.42,,35.0,2016-12-16,0.95,3.5,2,510.00,1,510.00,,
CSOD,PUT,2016-11-18,37.85,1.96,2016-12-02,34.28,0.41,2016,1,0.41,,32.5,2016-12-16,0.45,0.6,5,75.00,1,75.00,,
CSOD,CALL,2016-12-02,34.28,1.87,2016-12-09,39.1,0.79,2016,1,0.79,,37.5,2016-12-16,0.45,2.4,5,975.00,1,975.00,,
CSOD,CALL,2017-02-03,42.44,0.88,2017-03-17,40.34,-1.00,2017,0,,-1.00,47.5,2017-03-17,1.2,0.0,4,-480.00,0,,-480.00,
